1000	0.0000000000e+00
11000	3.1064000000e+06
21000	2.9311000000e+06
31000	5.4225000000e+06
41000	4.7639000000e+06
51000	8.0470000000e+06
61000	9.5045000000e+06
71000	9.8756000000e+06
81000	1.0242100000e+07
91000	1.4140000000e+07
101000	1.3921500000e+07
111000	1.4805000000e+07
121000	1.7999600000e+07
131000	1.8425000000e+07
141000	2.1228800000e+07
151000	1.9271000000e+07
161000	2.3583800000e+07
171000	2.6689500000e+07
181000	2.5456900000e+07
191000	2.7681800000e+07
201000	2.7418800000e+07
211000	3.0033200000e+07
221000	3.0964500000e+07
231000	3.0722700000e+07
241000	3.4819900000e+07
251000	3.8624000000e+07
261000	3.8010900000e+07
271000	3.9400700000e+07
281000	4.2031100000e+07
291000	4.4825000000e+07
301000	4.4574000000e+07
311000	4.6787400000e+07
321000	4.6452800000e+07
331000	4.8310500000e+07
341000	5.2225500000e+07
351000	5.3452200000e+07
361000	5.3117200000e+07
371000	5.3370400000e+07
381000	5.6284900000e+07
391000	6.3600800000e+07
401000	6.0671500000e+07
411000	6.2955300000e+07
421000	6.4348000000e+07
431000	6.5284700000e+07
441000	6.7375400000e+07
451000	6.8880300000e+07
461000	6.8279200000e+07
471000	7.0244800000e+07
481000	7.1255200000e+07
491000	7.1464500000e+07
501000	7.2414100000e+07
511000	7.3736600000e+07
521000	7.7313300000e+07
531000	7.5407400000e+07
541000	7.8328100000e+07
551000	7.9908100000e+07
561000	8.1931600000e+07
571000	8.6064700000e+07
581000	8.2847800000e+07
591000	8.6477000000e+07
601000	8.9368000000e+07
611000	8.9162700000e+07
621000	9.1354500000e+07
631000	9.5297300000e+07
641000	9.6019800000e+07
651000	9.3266000000e+07
661000	9.6856200000e+07
671000	9.7753300000e+07
681000	1.0219180000e+08
691000	1.0106510000e+08
701000	1.0342130000e+08
711000	1.0562590000e+08
721000	1.0982620000e+08
731000	1.0713640000e+08
741000	1.1001770000e+08
751000	1.1389360000e+08
761000	1.1143300000e+08
771000	1.1421020000e+08
781000	1.1382120000e+08
791000	1.1636150000e+08
801000	1.2136700000e+08
811000	1.1655210000e+08
821000	1.2233210000e+08
831000	1.2283990000e+08
841000	1.2463090000e+08
851000	1.2642260000e+08
861000	1.2733540000e+08
871000	1.2719040000e+08
881000	1.2913260000e+08
891000	1.3371160000e+08
901000	1.3197880000e+08
911000	1.3349660000e+08
921000	1.3704060000e+08
931000	1.3767820000e+08
941000	1.4070090000e+08
951000	1.4192100000e+08
961000	1.4183090000e+08
971000	1.5135020000e+08
981000	1.5569100000e+08
991000	1.5596800000e+08
1000	2.2271000000e+05
11000	3.3298600000e+06
21000	6.5023700000e+06
31000	1.0073620000e+07
41000	1.3450600000e+07
51000	1.6898330000e+07
61000	2.0723590000e+07
71000	2.4462730000e+07
81000	2.8072490000e+07
91000	3.1854140000e+07
101000	3.5603300000e+07
111000	3.9371420000e+07
121000	4.3512530000e+07
131000	4.7886570000e+07
141000	5.6155610000e+07
151000	5.9137850000e+07
161000	6.0879450000e+07
171000	7.0159790000e+07
181000	7.0556220000e+07
191000	7.8754490000e+07
201000	7.8554940000e+07
211000	8.9403780000e+07
221000	8.7988640000e+07
231000	8.9470960000e+07
241000	9.1131000000e+07
251000	9.5135340000e+07
261000	1.0140979000e+08
271000	1.0394256000e+08
281000	1.0871587000e+08
291000	1.1227625000e+08
1000	2.1749000000e+05
11000	3.3765900000e+06
21000	6.6642400000e+06
31000	9.9345200000e+06
41000	1.3378830000e+07
51000	1.7003140000e+07
61000	2.0692750000e+07
71000	2.4256580000e+07
81000	2.8395470000e+07
